hate,text,text_id
0,\xe0\xa4\xa8\xe0\xa4\xaf\xe0\xa5\x87 \xe0\xa4\xb8\xe0\xa4\xbe\xe0\xa4\xb2 \xe0\xa4\x95\xe0\xa5\x80 \xe0\xa4\xb0\xe0\xa4\xbe\xe0\xa4\xa4 \xe0\xa4\x9c\xe0\xa4\xb5\xe0\xa4\xbe\xe0\xa4\xa8 \xe0\xa4\xad\xe0\xa4\xbe\xe0\xa4\xad\xe0\xa5\x80 \xe0\xa4\x95\xe0\xa5\x80 \xe0\xa4\x97\xe0\xa4\xbe\xe0\xa4\x82\xe0\xa4\xa1 \xe0\xa4\x9a\xe0\xa5\x81\xe0\xa4\xa6\xe0\xa4\xbe\xe0\xa4\x88 https://t.co/zcmMQvMfdF,pmathur_2010
2,@sarita_beta chudai k liye kahin bhi panty utar deti hai mummy!!,pmathur_2011
2,koi aur ladka bhi hai aisa jo aapni behan ki chudai iss tehra se karwana chata ho mai uski behan ki chudai karounga\xf0\x9f\x98\x9c https://t.co/JtwrUZx3Xn,pmathur_2012
2,@nangu789 Tere mummy v na mst chudai karti h,pmathur_2013
2,RT @Sexmanonly1: Hot chudai https://t.co/BiQeq0JpXE,pmathur_2014
0,@samirac644 @Rozia123 kya ji abhi  To din hai  na isliye night me,pmathur_2015
2,@priya_hhh @Rozia123 Achha Sab girls chut ko choos rahi hai,pmathur_2016
0,yogesh kahan hai  aaj kal,pmathur_2017
2,RT @priya_hhh: @AjgaonkarMiking Mmmmm aisi jabardast chudai hi pasand hai mujhe mmmmm pelo dear jor jor se meri Randi chut,pmathur_2018
2,"@priya_hhh @Hijab_ki_Chudai Ap humari bari behan ho , ap sikhao na plz k knsi kiss kesy hoti hy dear \xf0\x9f\x99\x82",pmathur_2019
2,RT @AnamGoher: Apne bf se karwai m ne zabrdast chudai or mera husband pas sota reh gaya full maze kiye\nMeri video k liye zyada se zyada ret\xe2\x80\xa6,pmathur_2020
2,Regarding #greater #health. chudai https://t.co/mESjLIPRdq,pmathur_2021
2,@priya_hhh @Hijab_ki_Chudai U r right 10000% priya,pmathur_2022
2,@Rozia123 @Hijab_ki_Chudai Jaaan yeh sochte hai ki ladkiya baat karti hai to woh lesbian hai. Bola to isne 'Sab lad\xe2\x80\xa6 https://t.co/apdPFJWfiq,pmathur_2023
2,RT @Rajiv71778245: koi aur ladka bhi hai aisa jo aapni behan ki chudai iss tehra se karwana chata ho mai uski behan ki chudai karounga\xf0\x9f\x98\x9c htt\xe2\x80\xa6,pmathur_2024
2,@Hijab_ki_Chudai @Rozia123 woowww fuck me,pmathur_2025
2,@AjgaonkarMiking Mmmmm aisi jabardast chudai hi pasand hai mujhe mmmmm pelo dear jor jor se meri Randi chut,pmathur_2026
1,RT @Hijab_ki_Chudai: Good night .Chudai hindu man  @DilSay_125 @TikhhiMirchi @khatundevi @Snehaarora_90 @SexySamira9 @Zareena54750332 @sexy\xe2\x80\xa6,pmathur_2027
2,@priya_hhh @Ranvijay_9984 @Rozia123 Jitni dewangi sy chosain gi hum itny hi mazy chudai mily to maza aata ha,pmathur_2028
2,"RT @AAnworislam59: ""@punamagrwal9: Aaj kis kis ne chudai ki hai https://t.co/TlZt9cvB1g""",pmathur_2029
0,\xe0\xa4\xaa\xe0\xa4\xa1\xe0\xa4\xbc\xe0\xa5\x8b\xe0\xa4\xb8\xe0\xa4\xa8 \xe0\xa4\xad\xe0\xa4\xbe\xe0\xa4\xad\xe0\xa5\x80 \xe0\xa4\x95\xe0\xa5\x8b \xe0\xa4\xab\xe0\xa5\x8d\xe0\xa4\xb0\xe0\xa5\x80 \xe0\xa4\xb8\xe0\xa5\x8d\xe0\xa4\xaa\xe0\xa4\xb0\xe0\xa5\x8d\xe0\xa4\xae \xe0\xa4\xa1\xe0\xa5\x8b\xe0\xa4\xa8\xe0\xa5\x87\xe0\xa4\x9f \xe0\xa4\x95\xe0\xa4\xbf\xe0\xa4\xaf\xe0\xa4\xbe-2 - Antarvasna Indian Sex Kahani  https://t.co/Fkf83Sw6r8,pmathur_2030
2,@Rozia123 Mast boobs hai,pmathur_2031
2,@Shujaatsays Tu Soja Teri maa or main to Raat bhar chudai karenge. Good night\xf0\x9f\x98\x82\xf0\x9f\x98\x82\xf0\x9f\x98\x82,pmathur_2032
2,RT @iShilpaBhabhi: Besharm Chudai \xf0\x9f\x98\x9c https://t.co/8yRwep5VLV,pmathur_2033
0,RT @Mak4043: @Divyash70785505 @sexylund12 @ArmanQu85057038 @Loveguru108M @Zareena54750332 @sunnyleonebz @SexyBoy17122333 @bigdick45892050 @\xe2\x80\xa6,pmathur_2034
0,@Hijab_ki_Chudai @Rozia123 come   i like hindu man,pmathur_2035
2,RT @Hijab_ki_Chudai: hindu chudai man @sexynavel @DilSay_125 @TikhhiMirchi @nimrakhan3x @ruksana_rp @QueenBlowjob  @afreen9672 https://t.co\xe2\x80\xa6,pmathur_2036
0,naari woman is best all jagah,pmathur_2037
1,@samirac644 @Rozia123 hindu chudai man https://t.co/BqunzEn0sn,pmathur_2038
2,RT @AnamGoher: Desi chudai https://t.co/PKFIre7N9T,pmathur_2039
2,RT @priya_hhh: @pritamm51 Mmmmmm mast jabardast chudai large ho app dear mmmmm,pmathur_2040
2,@priya_hhh aap tere ko mera bahon main lekar khade ho kar chudai karta hu dekh aise tere ko kutta jaise aj chodun ga meri jaan,pmathur_2041
2,RT @rekhaa27: Ufffffff.....Chudai ho to aisi\xf0\x9f\x98\xbb\xf0\x9f\x98\xbb\xf0\x9f\x98\xbb\xf0\x9f\x98\xbb https://t.co/x09mJaG7NF,pmathur_2042
0,@samirac644 @Rozia123 ok ji raat ko aao,pmathur_2043
2,RT @1swetarani: Kal raat ki mast chudai https://t.co/VDOscyQTzf,pmathur_2044
2,@HardikPatel_ Chudai ke bare mai sea plane mai soch sakte ho cd accha banega,pmathur_2045
2,@Rozia123 @Hijab_ki_Chudai Muaaaah jaan,pmathur_2046
2,@Hijab_ki_Chudai @Rozia123 kaise chiodege,pmathur_2047
2,@EroticRuchika Chusai ka nhi hai chudai ka to hai na mood hai..aa jao,pmathur_2048
2,RT @Hijab_ki_Chudai: @samirac644 @Rozia123 chudai man https://t.co/kfxBip0wTE,pmathur_2049
0,@Divyash70785505 @sexylund12 @ArmanQu85057038 @Loveguru108M @Zareena54750332 @sunnyleonebz @SexyBoy17122333\xe2\x80\xa6 https://t.co/71bLj4KZDy,pmathur_2050
2,@samirac644 @Rozia123 ok Aaajo lund pe,pmathur_2051
2,RT @Imtiyaj69192230: Ye randi burchodi chinal dost ki sanskari biwi  hi.mast mal hi sali kya lund chusti hi rand jaise hamre lund ki bhukhi\xe2\x80\xa6,pmathur_2052
2,@Rozia123 Itne pyar se chodungaa... Ki chudai se pyar ho jaaega tmhe \xf0\x9f\x98\x89uuuufffffff https://t.co/P0eCKtBypy,pmathur_2053
1,#hijab chudai hindu man @QueenBlowjob @DilSay_125 @miryam_khan @missSanskari @ruksana_rp @sexynavel @Snehaarora_90\xe2\x80\xa6 https://t.co/zLdICpXjxM,pmathur_2054
2,"@pritamm51 @priya_hhh Aaaahhhh meri gand , itni zor se meri gand ki chudai kro gy to meri poti kinaray py ajaye ge \xf0\x9f\x98\x98\xf0\x9f\x98\x98\xf0\x9f\x98\x98",pmathur_2055
2,@priya_hhh @Rozia123 aisa kya karo aur chut ki size ke baare me bhi bolti hai,pmathur_2056
0,@missSanskari @neha_hslut @hslut_sushma @draupadi_hslut @madhabilata_hhh @pooja_hhh @priya_hhh @HhhSurbhibansal\xe2\x80\xa6 https://t.co/MTwCn9Zh5x,pmathur_2057
2,RT @NaughtyRakhi: Oh OMG!! Kiya Chudai Pakda hai https://t.co/CQUweVzC7c,pmathur_2058
2,@Rozia123 Or tab hum Teri did I ki chudai karta ha jab tere jija Tujhe pelta Ha \xf0\x9f\x98\x82,pmathur_2059
2,@Rozia123 niche bhi mast hai chut,pmathur_2060
2,@EroticSapna Chudai karwalo badan garam ho jaiga,pmathur_2061
1,RT @Hijab_ki_Chudai: @samirac644 @Rozia123 hindu chudai man https://t.co/BqunzEn0sn,pmathur_2062
2,@rishabhstpeters Maderjat sali mere lund ka pani piyegi n moot bhi piyegi nahayegi bhi sali ko apni paltu kutiya ba\xe2\x80\xa6 https://t.co/BPvRMXyybn,pmathur_2063
2,@Zareena54750332 Mai aajaun chudai ki thamanna hai @Zareena54750332,pmathur_2064
2,@Hijab_ki_Chudai @Rozia123 Kon chus raha hai yaha chut? Muaaaaah flying kiss hoti hai dear,pmathur_2065
0,RT @MoniqueMonrowe: A Thread Of Date Venues in London. (Continuous),pmathur_2066
2,@POOREVIEWS @FirstinGlasgow @firstbusfails Your a moany cunt! \xf0\x9f\x98\x82\xf0\x9f\x98\x82 back to the benefits for you! \xf0\x9f\x98\x82\xf0\x9f\x98\x82,pmathur_2067
2,"@Uniimaa_AU @Spazzzyy still was a laugh last time bro and check dms, and ill bring my ps4 so u can chall some cunts\xe2\x80\xa6 https://t.co/IUzEfjmrYx",pmathur_2068
2,That Lloyd Russell sounds like a right cunt,pmathur_2069
2,RT @ThomasHeads723: Hahahahaha can't take this cunt seriously anymore Thierry on Wii fuck sake man https://t.co/xw4vXmIWNn,pmathur_2070
2,https://t.co/91kZEj3Kap trump called his #sexualassault accuser a cunt. Racist imbeciles voted for him anyway and a\xe2\x80\xa6 https://t.co/ploNyURjw8,pmathur_2071
0,@Hayley33173437 Where would you like me to put it. \xf0\x9f\x98\x81\xf0\x9f\x91\x85\xf0\x9f\x91\x85,pmathur_2072
0,RT @chloehornby_xo: Lmaooooo why are people that aren't in my life anymore still slagging me off \xf0\x9f\xa4\xa6\xf0\x9f\x8f\xbc\xe2\x80\x8d\xe2\x99\x80\xef\xb8\x8f\xf0\x9f\xa4\xa6\xf0\x9f\x8f\xbc\xe2\x80\x8d\xe2\x99\x80\xef\xb8\x8f\xf0\x9f\xa4\xa6\xf0\x9f\x8f\xbc\xe2\x80\x8d\xe2\x99\x80\xef\xb8\x8f get a fucking grip you bit\xe2\x80\xa6,pmathur_2073
2,There is no better woman than who always keeps her cunt fully shaved. https://t.co/bfiwtZpJUz,pmathur_2074
0,bhool na mat main wapas aa raha hoon,pmathur_2075
2,RT @_AM63__: Aye nae bother dae that over here and thatl get sent right inty the burds groupchat afore you blink and theyre fuckin tearin u\xe2\x80\xa6,pmathur_2076
0,@Hayley33173437 You could have humoured.  it's away now. \xf0\x9f\x98\x81\xf0\x9f\x98\x81,pmathur_2077
2,RT @hotkban8: Getting my cunt trashed last nights Bamff and Hungerff see full vid on Hungerff xtube feed @armfuck @ doble punch @ vers ff h\xe2\x80\xa6,pmathur_2078
2,RT @Alexicon83: What a fucking cunt #Manhatten https://t.co/zZxGfXQCEa,pmathur_2079
0,Some cunt throw them in the river.   #thismorning,pmathur_2080
2,@Shinybiscuit I like to use the phrase \xe2\x80\x9cBusy Cunt\xe2\x80\x9d for people like this.,pmathur_2081
2,@klabentley Fuck Carl anyway he\xe2\x80\x99s a cunt,pmathur_2082
0,@MIO_Kotaro \xe5\x8f\xaf\xe6\x84\x9b\xe3\x81\xbf\xe2\x97\x8e\n\xef\xbc\xbc\xe7\x94\x9f\xe3\x81\x8d\xe8\xbf\x94\xe3\x81\xa3\xe3\x81\x9f\xef\xbc\x8f,pmathur_2083
0,The irony that Utd and Mourinho whining about city \xe2\x80\x9cover celebrating\xe2\x80\x9d when Utd spent the past 20 years being the mo\xe2\x80\xa6 https://t.co/BHXw4LJw6O,pmathur_2084
2,@jovdawggg You're cut that NAV's an ugly cunt too but he can pull,pmathur_2085
2,RT @Bethrooneyyyx: Swear to fuck am the most unlucky cunt on this planet,pmathur_2086
2,"@LewdGinyu ""I\'m certainly not \'lil\' but I can definitely pound your cunt.""",pmathur_2087
2,Im furious this cunt is an abuser https://t.co/5kkgSxXw9g,pmathur_2088
0,sahi hai ha ha ha,pmathur_2089
2,RT @b34rm0ng: It's hit n miss with call centres you're either gna get that foreign cunt who can barely speak English or that one that's an\xe2\x80\xa6,pmathur_2090
2,@chaelinCL RELEASE THE ALBUM LAZY CUNT!!!!! https://t.co/gRl2JoaBx7,pmathur_2091
2,@MaddieDyson @anisasx The little cunt played us all,pmathur_2092
2,RT @TeamMilanAC: Good morning everyone except that cunt Raiola https://t.co/bjy1LsW7qm,pmathur_2093
0,@MIO_Kotaro \xe6\xa5\xbd\xe3\x81\x97\xe3\x81\x8f\xe3\x81\xaa\xe3\x81\xa3\xe3\x81\xa6\xe3\x82\x8b\xe3\x81\x98\xe3\x82\x83\xe3\x82\x93\xe7\xac\x91\n\xef\xbc\xbc\xe9\x81\x95\xe3\x81\x86\xe3\x82\x88\xef\xbc\x8f,pmathur_2094
2,Anyone who constantly talks about Bitcoin is a cunt.,pmathur_2095
2,"@IvankaTrump It\'s ""Merry Christmas!"", you vapid cunt.",pmathur_2096
2,"RT @NOTSIYXM: ""you changed""\n\nNo, you turned into a cunt man",pmathur_2097
2,@nat_forrest @7NewsAdelaide @billshortenmp if he was so fucken good and decent he's still be a senator!!!! put the\xe2\x80\xa6 https://t.co/PGj2anEEVr,pmathur_2098
2,"@Warren_Whitmore Fuck you and your transphobic, sexist and downright appalling views of how women should live their\xe2\x80\xa6 https://t.co/1QuvwxmMrX",pmathur_2099
2,@Twitch_Zagar Ugh. Why can't my tweets blow up like yours you fucking cunt,pmathur_2100
2,@WGNNews Bitch wasn't crying when she held that kid down though. Dumb cunt,pmathur_2101
2,"@ComradeDamo @AnarchoBro96 Australians say the word ""cunt"" just as we say ""fuck"" so causally. Give him a break.",pmathur_2102
0,@cunt_blast \xe3\x81\x84\xe3\x82\x84\xef\xbd\xb1\xef\xbe\x9e\xef\xbd\xb1\xef\xbe\x9e\xef\xbd\xb1\xef\xbe\x9e\xef\xbd\xb1\xef\xbe\x9e\xef\xbd\xb1\xef\xbe\x9e\xef\xbd\xb1\xef\xbe\x9e\xef\xbd\xb1\xef\xbe\x9e\xef\xbd\xb1\xef\xbe\x9e\xef\xbd\xb1\xef\xbe\x9e\xef\xbd\xb1\xef\xbe\x9e\xe2\x86\x90\n\xef\xbc\xbc\xe3\x83\x9e\xe3\x83\xaa\xe3\x82\xaa\xe3\x81\x8b\xe3\x82\x88\xef\xbc\x8f,pmathur_2103
2,"@PNN_Unleashed @HarmlessYardDog We need an intervention to get Puppers away from that fat cunt, before she kills him.",pmathur_2104
0,RT @LeilaMistress: Im Taxing That Cunt\n\n\xf0\x9f\x94\xb4\xc2\xa315 SKYPE DOMMES\xf0\x9f\x94\xb4\n\nhttps://t.co/V3wTRh0SPq &lt,pmathur_2105
2,@stulevy1 Zaha all day... 7 mins 20 sec in... The cunt needs putting through a wood chipper.\xe2\x80\xa6 https://t.co/F3RAW1pwF8,pmathur_2106
2,RT @xxxbayside: @umIutha Fucking try me cunt,pmathur_2107
2,@Arsenal @_OlivierGiroud_ Shutup u fucking cunt.,pmathur_2108
0,"RT @RahulKohli13: When censoring my tweet from saying \xe2\x80\x9ca cunt\xe2\x80\x9d to \xe2\x80\x9ca bit of a knob\xe2\x80\x9d, I ended up tweeting out a typo. So what did we learn t\xe2\x80\xa6",pmathur_2109
2,rude cunt,pmathur_2110
2,@Everton @NUFC Cunt,pmathur_2111
0,I just heard that Pyrocynical said the resident evil 4 chainsaw controller is the single worst invention in the his\xe2\x80\xa6 https://t.co/b36C48bnAx,pmathur_2112
2,@antony58210715 Lucky cunt,pmathur_2113
2,Raulix is a very real cunt,pmathur_2114
2,@Khalzd_ @Scrffyy @CountZ_ Shut ur fucking gob cunt,pmathur_2115
2,RT @theresamay1956: I was actually calling him a fucking cunt x https://t.co/e2vnDgn0gK,pmathur_2116
2,@FraserNelson That Guy really is a cunt isn't he?,pmathur_2117
2,"RT @DominantRhys: Went in dry, and made his walls wet \xf0\x9f\x8d\x91. This doesn't begin to show how fucking hot and creamy his cunt was \xf0\x9f\x8d\x86\xf0\x9f\x8d\x86\xf0\x9f\x8d\x86... #goodass\xe2\x80\xa6",pmathur_2118
2,@mulverine_ Fuck your grandma u cunt,pmathur_2119
0,@FOOKING_CUNT What do you take me for \xf0\x9f\x98\x82\xf0\x9f\x98\x82\xf0\x9f\x98\x82\xf0\x9f\x99\x84\xf0\x9f\x99\x84,pmathur_2120
2,RT @Pand6a: Expose this cunt https://t.co/SBSpHnJ6xA,pmathur_2121
2,@JSevenoakz So basically some cunt called some cunt fat and the other was like I didn\xe2\x80\x99t call any cunt fat that\xe2\x80\x99s ba\xe2\x80\xa6 https://t.co/5g4karqtGg,pmathur_2122
2,@CallumWright__ Diving cunt,pmathur_2123
2,@ThinklmScottie @NickiiDupre @msarfo15 Suck your dad you cunt,pmathur_2124
2,Alright every hacked cunt is muted,pmathur_2125
2,TOP DEFINITION \n\nfap\n\nThe onomatopoeic representation of masturbation. Often used to suggest that something is attractive.,pmathur_2126
2,@RahulKohli13 @ABillionSuns To call a cunt a cunt,pmathur_2127
2,Lying cunt,pmathur_2128
2,RT @MelanieBalders1: Payback time bitch for being an cunt!! My followers let's do cumtributes on this pathetic bitch \xf0\x9f\x92\xaf\xf0\x9f\x92\x8b\xf0\x9f\x94\xae special surprize i\xe2\x80\xa6,pmathur_2129
2,Fucking brain-dead cunt,pmathur_2130
2,@markgoldbridge That Argentinian bastard is an Cunt!,pmathur_2131
2,CHEW WILL KNEE FUR BEE CUNT TENT HIT.,pmathur_2132
2,@AdzCampbell91 @Jazthemusician Maybe an AKB is the massive Cunt that reported you.,pmathur_2133
0,@cunt_blast \xe3\x82\x86\xe3\x81\x8d\xe3\x81\xae\xef\xbc\x81\n\xe9\xa3\xb2\xe3\x81\xbf\xe3\x81\xab\xe8\xa1\x8c\xe3\x81\x8f\xe8\xa1\x8c\xe3\x81\x8f\xe8\xa9\x90\xe6\xac\xba\xe7\x99\xba\xe5\x8b\x95\xe4\xb8\xad,pmathur_2134
0,@DoctorSue In deed,pmathur_2135
2,Haan kal Phone kiya naa aapko @zeeshan_haque another cunt https://t.co/M2Wfymlr7Z,pmathur_2136
2,Sticky hot semen fills her cunt #panties https://t.co/Weoj4eoe6y,pmathur_2137
2,And that\xe2\x80\x99s why ya cunt now? \xf0\x9f\x98\x82\xf0\x9f\x98\x82\xf0\x9f\x98\x82\xf0\x9f\x98\x82 #ThisMorning https://t.co/wymXgNKAr4,pmathur_2138
2,"@OwenJones84 @hammondt1 @ic56man Tbh I think it's just people taking the opportunity to call you a cunt, which will never get boring",pmathur_2139
2,"@ComradeDamo So because I say the word ""cunt"" a lot im all of a sudden a sexist?",pmathur_2140
0,@_PabloGuy_ @WayneRooney Someone has just tried to tell me \xe2\x80\x9ctechnically he didn\xe2\x80\x99t win us the points against West Ha\xe2\x80\xa6 https://t.co/wrwckfuWKU,pmathur_2141
0,@nayanikaaa @rupasubramanya @smritiirani The Nirodh and Mala-D ads (I still remember the jingle) were usually post\xe2\x80\xa6 https://t.co/q8e8udluex,pmathur_2142
0,@indiantweeter I think govt add of nirodh but can't find link that are very rarely played on doordarshan.\n\nDeluxe nirodh?,pmathur_2143
0,@JagratiShukla29 @MIB_India Safe sex ad gone to dustbins ..Nirodh advertisements used to be shown in good old doord\xe2\x80\xa6 https://t.co/1gRIwPDrdq,pmathur_2144
0,"@waglenikhil @ShomaChaudhury Actually he's right. Earlier nobody banned Nirodh ads, why.. ? Decency in format and presentation.",pmathur_2145
0,"RT @vibrant_anu: Deluxe Nirodh waala ad accha tha, bacche to samajh hi nahi paate the ki condom ka ad hai yaa chhatri ka. \xf0\x9f\x98\x84\n\n#condomad #Con\xe2\x80\xa6",pmathur_2146
0,"@aparanjape Because of that early  Nirodh Ad, I  always assocaite Pedal Boats with sex .",pmathur_2147
0,"@rupasubramanya @smritiirani My earliest memory of Condom ads were as a child, watching doordarsh as of  a couple p\xe2\x80\xa6 https://t.co/A6gy5f83hA",pmathur_2148
0,@JairajSinghR @patralekha2011 yeah. But in India you either have those 80s ka MalaD/Nirodh ads jis mein kuch samajh\xe2\x80\xa6 https://t.co/D94tqJOEiO,pmathur_2149
0,"On the subject of Condom ads, best condom ad was without a doubt Nirodh one.. Aaj bhi kahin 'Pyaar Hua Ikraar hua'\xe2\x80\xa6 https://t.co/kVupIA7LiZ",pmathur_2150
0,Nirodh ka virodh Part 1 https://t.co/Cmd653BFfH,pmathur_2151
0,"RT @GappistanRadio: On the subject of Condom ads, best condom ad was without a doubt Nirodh one.. Aaj bhi kahin 'Pyaar Hua Ikraar hua' gaan\xe2\x80\xa6",pmathur_2152
1,@News18India @OfficeOfRG Pappu nirodh chun liya gya,pmathur_2153
0,"RT @aparanjape: No condom ads between 6 am and 10 pm, says I&amp;B ministry https://t.co/mMj1rMsyFy ...we have had these ads since the 80s, rig\xe2\x80\xa6",pmathur_2154
0,@MIB_India #CondomAds #safesex #thoughtpolice #population #control #Billions 6to10 #FacePalm #nirodh @DurexIndia\xe2\x80\xa6 https://t.co/ToNbf3BzBr,pmathur_2155
0,@VidyaKrishnan @JairajSinghR I used to see nirodh ads on tv when I was a child. Was simply told it\xe2\x80\x99s a medicine for\xe2\x80\xa6 https://t.co/ffF3aIYXaN,pmathur_2156
0,@sardanarohit Oh shit i read it Bena nirodh adhyaksh chunay gae\xf0\x9f\x98\x82 \xf0\x9f\x98\x82 \xf0\x9f\x98\x82 \xf0\x9f\x98\x82,pmathur_2157
0,@sardanarohit Nirodh chun liye gye...,pmathur_2158
0,"RT @db_is_db: Stupid. Three decades ago, Nirodh ads used to be broadcast on TV and radio openly. Why? The ads were as sterile as any govt a\xe2\x80\xa6",pmathur_2159
0,@UdayMahurkar @LangaMahesh @narendramodi @AmitShah @smritiirani Nirodh shd be allowed...it is make in india....hahahah,pmathur_2160
0,@shweta_mehrotra @Lavanya_Ajesh Exactly my point. We have sat through Nirodh advts in 90s. Today these are just som\xe2\x80\xa6 https://t.co/yvHGs7Nr79,pmathur_2161
0,@rupasubramanya @smritiirani it was because of family planning objectives and most villagers are asleep by 10 pm. W\xe2\x80\xa6 https://t.co/tade8o2YwM,pmathur_2162
0,"@alkd1976 Educational ad with a purpose of HIV awareness &amp; Family planning like Nirodh hum do hamare do is no harm,\xe2\x80\xa6 https://t.co/l2xMvuxghl",pmathur_2163
0,"@JagratiShukla29 @MIB_India What\'s so uncomfortable... Movies and TV shows show more than that. Or we want that ""Gh\xe2\x80\xa6 https://t.co/PyTlUFr8GR",pmathur_2164
0,sanskar vs nirodh # https://t.co/jby6Y5pJoK,pmathur_2165
0,No Condom Ads in Primetime? Well we spent the entire teenage watching Nirodh ads on Primetime when there was only 1\xe2\x80\xa6 https://t.co/0zyUE8sySe,pmathur_2166
0,I don't think the govt will have any problem with condom ads being played anytime. \n\nProblem is the way condom ads\xe2\x80\xa6 https://t.co/fQYX1ONViT,pmathur_2167
0,@sardanarohit Bina nirodh ke?,pmathur_2168
0,@ayeshasood Will that include the public service announcements that are Nirodh advertisements?,pmathur_2169
0,Delux Nirodh! https://t.co/5aHpCRKAml,pmathur_2170
0,RT @shilpaanand: @mohfw_India and  @MinistryWCD should insist on a rollback of this order for endangering the lives of women and unborn chi\xe2\x80\xa6,pmathur_2171
0,"@GappistanRadio ""Deluxe Nirodh, Sabse zyada bikne waale kandome"" \xf0\x9f\x98\x82\xf0\x9f\x98\x82",pmathur_2172
0,"Because Nirodh had to be advertised at all times of day and night, they couldn't really stop private companies doin\xe2\x80\xa6 https://t.co/t4p462vq0F",pmathur_2173
0,@Ra_Bies Rahul Gandhi is the Future of India. Bend ur knees and Bow ur heads bcos in 2019 each one of u Modi boys w\xe2\x80\xa6 https://t.co/oxPBvXmrsV,pmathur_2174
0,"We as "" The invincible films"" thinks to use a condom brand in our upcomming short film. Interested companies may of\xe2\x80\xa6 https://t.co/wf9IJVbVxc",pmathur_2175
0,@Memehul01 @ravindrav7 @mohammedajij @rssurjewala Aur hum tere jija lagte hai.... Nirodh jaisi Surat k,pmathur_2176
0,"@sardanarohit ""kash"" ki Rajiv n ""nirodh"" lagaya hota ,aaj Desh k palle ye ""nirvirodh"" na padta\xf0\x9f\x98\x85\xf0\x9f\x98\x85\xf0\x9f\x98\x85",pmathur_2177
0,"Stupid. Three decades ago, Nirodh ads used to be broadcast on TV and radio openly. Why? The ads were as sterile as\xe2\x80\xa6 https://t.co/5XsV3HyQxf",pmathur_2178
0,RT @Ra_Bies: Why is Nirodh #nirdosh  trending? Has someone realised their mistake? Anyway forget that. On a different note after watching R\xe2\x80\xa6,pmathur_2179
0,condom is good samajh nahin aa raha kya,pmathur_2180
0,"I think the issue may not be just condom ads, but some ads in general (e.g. some deodorant ads). \n\nSome ads (irresp\xe2\x80\xa6 https://t.co/UGGeeMyujz",pmathur_2181
0,@milinddeora @JhaSanjay Pity you are comparing manforce with nirodh...,pmathur_2182
0,"Deluxe Nirodh waala ad accha tha, bacche to samajh hi nahi paate the ki condom ka ad hai yaa chhatri ka. \xf0\x9f\x98\x84\n\n#condomad #CondomAds",pmathur_2183
0,RT @aintgd: @donteatthis Delux Nirodh. Garbhnirodhak condom purusho.n ke liye. Yaun rog or AIDS ki roktham ke liye laabhdayak,pmathur_2184
0,@htTweets @smritikak The Government's Nirodh advt should run round the clock not the Sunny Leone based soft porn,pmathur_2185
0,@RoflGandhi_ Bhai nirodh se yaad aya.. \xf0\x9f\x98\x89 https://t.co/dQDXcAsP75,pmathur_2186
0,"@sardanarohit ROHIT BHAI\nYE "" NIRVIRODH"" \nKYA KAHNA YE  NIRODH  SE BHI \xe0\xa4\xaa\xe0\xa4\xbe\xe0\xa4\xb5\xe0\xa4\xb0\xe0\xa4\xab\xe0\xa5\x81\xe0\xa4\xb2 \xe0\xa4\xb9\xe0\xa5\x88?",pmathur_2187
0,@Ra_Bies Difference between Durex and nirodh.,pmathur_2188
0,"RT @gujjar_nma: @livemint Hope this is correctly reported - i guess it wants to stop explicit ads, nirodh was advertised by govt itself",pmathur_2189
0,@sardanarohit Shit for a moment I read Nirodh there \xf0\x9f\x98\x82\xf0\x9f\x98\x82,pmathur_2190
0,@ShefVaidya In good old doordarshan days Nirodh ads were shown during commercial breaks and posters were put up at\xe2\x80\xa6 https://t.co/G1WNn9qkNa,pmathur_2191
0,"Remember the famous Raj Kapoor song pyar hua ikrar hua hai and then the punch line deluxe nirodh ! That was ad, but\xe2\x80\xa6 https://t.co/NUtoFbWNJk",pmathur_2192
0,"RT @aparanjape: I think the issue may not be just condom ads, but some ads in general (e.g. some deodorant ads). \n\nSome ads (irrespective o\xe2\x80\xa6",pmathur_2193
0,RT @UglyVenky: @RoflGandhi_ Bhai nirodh se yaad aya.. \xf0\x9f\x98\x89 https://t.co/dQDXcAsP75,pmathur_2194
0,"No condom ads between 6 am and 10 pm, says I&amp;B ministry https://t.co/mMj1rMsyFy ...we have had these ads since the\xe2\x80\xa6 https://t.co/lK21dqviwn",pmathur_2195
0,"In 80s &amp; 90s, while watching condom ad on Doordarshan, kids used to ask, Papa nirodh kya hota hain? And answer was\xe2\x80\xa6 https://t.co/CdZdKDOEQW",pmathur_2196
0,"@sardanarohit So sorry, sir....nir-virodh ko Maine NIRODH padhaa\xf0\x9f\x98\x82\xf0\x9f\x98\x82\xf0\x9f\x98\x82",pmathur_2197
0,"@milinddeora Btw, which ads are you talking about? The one for deluxe nirodh or the one for Mala-d. If you found th\xe2\x80\xa6 https://t.co/BwP4XvIFMP",pmathur_2198
0,nirodh ??? https://t.co/FLYPp4wFnH,pmathur_2199
0,RT @lahirip: Nirodh ka virodh Part 1 https://t.co/Cmd653BFfH,pmathur_2200
0,"@ARanganathan72 @BJP4India Sir, don't u think tht some condom ad r not appropriate for children. Earlier Condom ad\xe2\x80\xa6 https://t.co/6YRT54pMxz",pmathur_2201
