class,text,text_id,ekphrasis_clean_text,basic_clean_text
0,"@INCIndia 18 \xe0\xa4\xa6\xe0\xa4\xbf\xe0\xa4\xb8\xe0\xa4\x82\xe0\xa4\xac\xe0\xa4\xb0,,, \xe0\xa4\xaa\xe0\xa4\xaa\xe0\xa5\x8d\xe0\xa4\xaa\xe0\xa5\x82 \xe0\xa4\x95\xe0\xa4\xbe \xe0\xa4\xb5\xe0\xa4\xbf\xe0\xa4\x95\xe0\xa5\x87\xe0\xa4\x9f \xe0\xa4\xab\xe0\xa4\xbf\xe0\xa4\xb0\xe0\xa4\xb8\xe0\xa5\x87 \xe0\xa4\x97\xe0\xa4\xbf\xe0\xa4\xb0\xe0\xa5\x87\xe0\xa4\x97\xe0\xa5\x80,,, \xe0\xa4\xab\xe0\xa4\xbf\xe0\xa4\xb0 \xe0\xa4\x97\xe0\xa5\x81\xe0\xa4\x9c\xe0\xa4\xb0\xe0\xa4\xbe\xe0\xa4\xa4 \xe0\xa4\x95\xe0\xa5\x87 \xe0\xa4\x9c\xe0\xa4\xa8\xe0\xa4\xa4\xe0\xa4\xbe \xe0\xa4\xad\xe0\xa5\x80 \xe0\xa4\xb8\xe0\xa4\xae\xe0\xa4\x9d\xe0\xa5\x87\xe0\xa4\x82\xe0\xa4\x97\xe0\xa5\x87,,,\xe0\xa4\xaa\xe0\xa4\xaa\xe0\xa5\x8d\xe0\xa4\xaa\xe0\xa5\x82 \xe0\xa4\x95\xe0\xa4\xbf\xe0\xa4\xa4\xe0\xa4\xa8\xe0\xa5\x87 \xe0\xa4\x9d\xe0\xa5\x82\xe0\xa4\x9f\xe0\xa4\xbe \xe0\xa4\xad\xe0\xa4\xbe\xe0\xa4\xb7\xe0\xa4\xa3 \xe0\xa4\xa6\xe0\xa5\x87\xe0\xa4\xa4\xe0\xa4\xbe \xe0\xa4\xa5\xe0\xa4\xbe",pmathur_1731,"<user> <number> \ xe0 \ xa4 \ xa6 \ xe0 \ xa4 \ ex-boyfriend \ xe0 \ xa4 \ xb8 \ xe0 \ xa4 \ x82 \ xe0 \ xa4 \ xac \ xe0 \ xa4 \ xb0 , , , \ xe0 \ xa4 \ xaa \ xe0 \ xa4 \ xaa \ xe0 \ xa5 \ x8d \ xe0 \ xa4 \ xaa \ xe0 \ xa5 \ x82 \ xe0 \ xa4 \ x95 \ xe0 \ xa4 \ xbe \ xe0 \ xa4 \ xb5 \ xe0 \ xa4 \ ex-boyfriend \ xe0 \ xa4 \ x95 \ xe0 \ xa5 \ x87 \ xe0 \ xa4 \ x9f \ xe0 \ xa4 \ xab \ xe0 \ xa4 \ ex-boyfriend \ xe0 \ xa4 \ xb0 \ xe0 \ xa4 \ xb8 \ xe0 \ xa5 \ x87 \ xe0 \ xa4 \ x97 \ xe0 \ xa4 \ ex-boyfriend \ xe0 \ xa4 \ xb0 \ xe0 \ xa5 \ x87 \ xe0 \ xa4 \ x97 \ xe0 \ xa5 \ x80 , , , \ xe0 \ xa4 \ xab \ xe0 \ xa4 \ ex-boyfriend \ xe0 \ xa4 \ xb0 \ xe0 \ xa4 \ x97 \ xe0 \ xa5 \ x81 \ xe0 \ xa4 \ x9c \ xe0 \ xa4 \ xb0 \ xe0 \ xa4 \ xbe \ xe0 \ xa4 \ xa4 \ xe0 \ xa4 \ x95 \ xe0 \ xa5 \ x87 \ xe0 \ xa4 \ x9c \ xe0 \ xa4 \ xa8 \ xe0 \ xa4 \ xa4 \ xe0 \ xa4 \ xbe \ xe0 \ xa4 \ xad \ xe0 \ xa5 \ x80 \ xe0 \ xa4 \ xb8 \ xe0 \ xa4 \ xae \ xe0 \ xa4 \ x9d \ xe0 \ xa5 \ x87 \ xe0 \ xa4 \ x82 \ xe0 \ xa4 \ x97 \ xe0 \ xa5 \ x87 , , , \ xe0 \ xa4 \ xaa \ xe0 \ xa4 \ xaa \ xe0 \ xa5 \ x8d \ xe0 \ xa4 \ xaa \ xe0 \ xa5 \ x82 \ xe0 \ xa4 \ x95 \ xe0 \ xa4 \ ex-boyfriend \ xe0 \ xa4 \ xa4 \ xe0 \ xa4 \ xa8 \ xe0 \ xa5 \ x87 \ xe0 \ xa4 \ x9d \ xe0 \ xa5 \ x82 \ xe0 \ xa4 \ x9f \ xe0 \ xa4 \ xbe \ xe0 \ xa4 \ xad \ xe0 \ xa4 \ xbe \ xe0 \ xa4 \ xb7 \ xe0 \ xa4 \ xa3 \ xe0 \ xa4 \ xa6 \ xe0 \ xa5 \ x87 \ xe0 \ xa4 \ xa4 \ xe0 \ xa4 \ xbe \ xe0 \ xa4 \ xa5 \ xe0 \ xa4 \ xbe","user \ xe0 \ xa4 \ xa6 \ xe0 \ xa4 \ ex-boyfriend \ xe0 \ xa4 \ xb8 \ xe0 \ xa4 \ x82 \ xe0 \ xa4 \ xac \ xe0 \ xa4 \ xb0 , , , \ xe0 \ xa4 \ xaa \ xe0 \ xa4 \ xaa \ xe0 \ xa5 \ x8d \ xe0 \ xa4 \ xaa \ xe0 \ xa5 \ x82 \ xe0 \ xa4 \ x95 \ xe0 \ xa4 \ xbe \ xe0 \ xa4 \ xb5 \ xe0 \ xa4 \ ex-boyfriend \ xe0 \ xa4 \ x95 \ xe0 \ xa5 \ x87 \ xe0 \ xa4 \ x9f \ xe0 \ xa4 \ xab \ xe0 \ xa4 \ ex-boyfriend \ xe0 \ xa4 \ xb0 \ xe0 \ xa4 \ xb8 \ xe0 \ xa5 \ x87 \ xe0 \ xa4 \ x97 \ xe0 \ xa4 \ ex-boyfriend \ xe0 \ xa4 \ xb0 \ xe0 \ xa5 \ x87 \ xe0 \ xa4 \ x97 \ xe0 \ xa5 \ x80 , , , \ xe0 \ xa4 \ xab \ xe0 \ xa4 \ ex-boyfriend \ xe0 \ xa4 \ xb0 \ xe0 \ xa4 \ x97 \ xe0 \ xa5 \ x81 \ xe0 \ xa4 \ x9c \ xe0 \ xa4 \ xb0 \ xe0 \ xa4 \ xbe \ xe0 \ xa4 \ xa4 \ xe0 \ xa4 \ x95 \ xe0 \ xa5 \ x87 \ xe0 \ xa4 \ x9c \ xe0 \ xa4 \ xa8 \ xe0 \ xa4 \ xa4 \ xe0 \ xa4 \ xbe \ xe0 \ xa4 \ xad \ xe0 \ xa5 \ x80 \ xe0 \ xa4 \ xb8 \ xe0 \ xa4 \ xae \ xe0 \ xa4 \ x9d \ xe0 \ xa5 \ x87 \ xe0 \ xa4 \ x82 \ xe0 \ xa4 \ x97 \ xe0 \ xa5 \ x87 , , , \ xe0 \ xa4 \ xaa \ xe0 \ xa4 \ xaa \ xe0 \ xa5 \ x8d \ xe0 \ xa4 \ xaa \ xe0 \ xa5 \ x82 \ xe0 \ xa4 \ x95 \ xe0 \ xa4 \ ex-boyfriend \ xe0 \ xa4 \ xa4 \ xe0 \ xa4 \ xa8 \ xe0 \ xa5 \ x87 \ xe0 \ xa4 \ x9d \ xe0 \ xa5 \ x82 \ xe0 \ xa4 \ x9f \ xe0 \ xa4 \ xbe \ xe0 \ xa4 \ xad \ xe0 \ xa4 \ xbe \ xe0 \ xa4 \ xb7 \ xe0 \ xa4 \ xa3 \ xe0 \ xa4 \ xa6 \ xe0 \ xa5 \ x87 \ xe0 \ xa4 \ xa4 \ xe0 \ xa4 \ xbe \ xe0 \ xa4 \ xa5 \ xe0 \ xa4 \ xbe"
0,@INCIndia @BJP4India \xe0\xa4\xaa\xe0\xa4\xaa\xe0\xa5\x8d\xe0\xa4\xaa\xe0\xa5\x82 \xe0\xa4\x95\xe0\xa4\xbe \xe0\xa4\xac\xe0\xa4\xbe\xe0\xa4\xa4\xe0\xa5\x8b\xe0\xa4\x82 \xe0\xa4\x95\xe0\xa5\x8b \xe0\xa4\x95\xe0\xa5\x8b\xe0\xa4\x88 \xe0\xa4\xb8\xe0\xa5\x80\xe0\xa4\xb0\xe0\xa4\xbf\xe0\xa4\xaf\xe0\xa4\xb8\xe0\xa4\xb2\xe0\xa5\x80 \xe0\xa4\xa8\xe0\xa4\xb9\xe0\xa5\x80 \xe0\xa4\xb2\xe0\xa5\x87\xe0\xa4\xa4\xe0\xa4\xbe \xe0\xa4\xb9\xe0\xa5\x88 https://t.co/M4IiKC4Qgz,pmathur_1732,<user> <user> \ xe0 \ xa4 \ xaa \ xe0 \ xa4 \ xaa \ xe0 \ xa5 \ x8d \ xe0 \ xa4 \ xaa \ xe0 \ xa5 \ x82 \ xe0 \ xa4 \ x95 \ xe0 \ xa4 \ xbe \ xe0 \ xa4 \ xac \ xe0 \ xa4 \ xbe \ xe0 \ xa4 \ xa4 \ xe0 \ xa5 \ x8b \ xe0 \ xa4 \ x82 \ xe0 \ xa4 \ x95 \ xe0 \ xa5 \ x8b \ xe0 \ xa4 \ x95 \ xe0 \ xa5 \ x8b \ xe0 \ xa4 \ x88 \ xe0 \ xa4 \ xb8 \ xe0 \ xa5 \ x80 \ xe0 \ xa4 \ xb0 \ xe0 \ xa4 \ ex-boyfriend \ xe0 \ xa4 \ xaf \ xe0 \ xa4 \ xb8 \ xe0 \ xa4 \ xb2 \ xe0 \ xa5 \ x80 \ xe0 \ xa4 \ xa8 \ xe0 \ xa4 \ xb9 \ xe0 \ xa5 \ x80 \ xe0 \ xa4 \ xb2 \ xe0 \ xa5 \ x87 \ xe0 \ xa4 \ xa4 \ xe0 \ xa4 \ xbe \ xe0 \ xa4 \ xb9 \ xe0 \ xa5 \ x88 <url>,user user \ xe0 \ xa4 \ xaa \ xe0 \ xa4 \ xaa \ xe0 \ xa5 \ x8d \ xe0 \ xa4 \ xaa \ xe0 \ xa5 \ x82 \ xe0 \ xa4 \ x95 \ xe0 \ xa4 \ xbe \ xe0 \ xa4 \ xac \ xe0 \ xa4 \ xbe \ xe0 \ xa4 \ xa4 \ xe0 \ xa5 \ x8b \ xe0 \ xa4 \ x82 \ xe0 \ xa4 \ x95 \ xe0 \ xa5 \ x8b \ xe0 \ xa4 \ x95 \ xe0 \ xa5 \ x8b \ xe0 \ xa4 \ x88 \ xe0 \ xa4 \ xb8 \ xe0 \ xa5 \ x80 \ xe0 \ xa4 \ xb0 \ xe0 \ xa4 \ ex-boyfriend \ xe0 \ xa4 \ xaf \ xe0 \ xa4 \ xb8 \ xe0 \ xa4 \ xb2 \ xe0 \ xa5 \ x80 \ xe0 \ xa4 \ xa8 \ xe0 \ xa4 \ xb9 \ xe0 \ xa5 \ x80 \ xe0 \ xa4 \ xb2 \ xe0 \ xa5 \ x87 \ xe0 \ xa4 \ xa4 \ xe0 \ xa4 \ xbe \ xe0 \ xa4 \ xb9 \ xe0 \ xa5 \ x88
2,@Atheist_Krishna Kya Bhai Yeh @ashutosh83B Saala Bhadava Hai Bhadava Agar Bhadavagiri Nahi karega Toh Saala Bhadava\xe2\x80\xa6 https://t.co/Des5Q1bUOe,pmathur_1733,<user> kya bhai yeh <user> saala bhadava hello bhadava agar bhadavagiri nahi karega typing one handed saala bhadava \ xe2 \ x80 \ xa6 <url>,user kya bhai yeh user saala bhadava hello bhadava agar bhadavagiri nahi karega typing one handed saala bhadava \ xe2 \ x80 \ xa6
2,@sexybabyriya Really mst randii maal h tere mom ki gaand,pmathur_1734,<user> really mst randii maal h tere mom ki gaand,user really mst randii maal tere mom gaand
2,"Just remembered gaand me jhadu daal dungi, mor ban ke nachega! Can't stop laughing now!",pmathur_1735,"just remembered gaand me jhadu daal dungi , more ban ke nachega ! can not stop laughing now !","just remembered gaand jhadu daal dungi , more ban nachega ! can not stop laughing now !"
2,@catty9091 Gaand hi nahi boor v mast hai,pmathur_1736,<user> gaand hi nahi boor v mast hello,user gaand nahi boor mast hello
2,@SirJadejaa_ Iski  maa ki choot. Mader chod Boarder per tumhari gaand me goli padni chahiye.,pmathur_1737,<user> iski maa ki choot . mader chod boarder per tumhari gaand me goli padni chahiye .,user iski maa choot . mader chod boarder per tumhari gaand goli padni chahiye .
2,@ArvindKejriwal Teri gaand me explosives dalakr blast kar le madrchod. Fake news jhantu ka reporter aur tu uski jhaant chaat raha hai,pmathur_1738,<user> teri gaand me explosives dalakr blast kar le madrchod . fake news jhantu Kick ass reporter aur thank you uski jhaant chaat raha hello,user teri gaand explosives dalakr blast kar madrchod . fake news jhantu Kick ass reporter aur thank you uski jhaant chaat raha hello
2,@Rozia123 @priya_hhh Puri gaand fatnetk pel rha hu jor jorse... faaacchhhh fffaaaccchhhhh https://t.co/2BWd8Qs0fL,pmathur_1739,<user> <user> puri gaand fatnetk pel rha Hey you jor jorse . <repeated> fach <elongated> fach <elongated> <url>,user user puri gaand fatnetk pel rha Hey you jor jorse . fach fach
2,@LizzaHina Masti se bhari mast gaand haiii teri asi gaand jo land ki jaan hi nekal de lovely suppar sexy,pmathur_1740,<user> masti se bhari mast gaand hello <elongated> teri asi gaand jo land ki jaan hi nekal de lovely suppar sexy,user masti bhari mast gaand hello teri asi gaand land jaan nekal lovely suppar sexy
2,"@chavdabharat613 @BJP4Gujarat @narendramodi Bhai tamne gaand dhota aavde chey? Tweet ma pan vaas aave chey, India n\xe2\x80\xa6 https://t.co/Dcq0DZ27Zj",pmathur_1741,"<user> <user> <user> bhai tamne gaand dhota aavde chey ? tweet ma pan vaas aave chey , india n \ xe2 \ x80 \ xa6 <url>","user user user bhai tamne gaand dhota aavde chey ? tweet pan vaas aave chey , india \ xe2 \ x80 \ xa6"
2,@sardanarohit Abe chutiye to teri gaand jali hui q lag rhi h  face with tears of joy,pmathur_1742,<user> abe chutiye to teri gaand jali hui q lag rhi h face with tears of joy,user abe chutiye teri gaand jali hui lag rhi face with tears joy
2,@ColorsTV Guys @BiggBoss game he eisa hai k acha khsa insn whn ja kar kuch kaa kuch ban jaata hai.. \nGame hai game\xe2\x80\xa6 https://t.co/uzJPMbJRM8,pmathur_1743,<user> guys <user> game he eisa hello k acha khsa insn whn ja kar kuch kaa kuch ban jaata hello . <repeated> \ ngame hello game \ xe2 \ x80 \ xa6 <url>,user guys user game eisa hello acha khsa insn whn kar kuch kaa kuch ban jaata hello . \ ngame hello game \ xe2 \ x80 \ xa6
2,@annika0011 Gaand badi masth hai ri @annika0011,pmathur_1744,<user> gaand badi masth hello ri <user>,user gaand badi masth hello user
2,@Mahendr35604095 @RoshniAnil5 @VD_lostgirl Saale tune mera itna dimag kharab diya h na kasam se ... Tera gaand phan\xe2\x80\xa6 https://t.co/yfyRwZ7l3W,pmathur_1745,<user> <user> <user> saale tune mera itna dimag kharab diya h not applicable kasam se . <repeated> tera gaand phan \ xe2 \ x80 \ xa6 <url>,user user user saale tune mera itna dimag kharab diya not applicable kasam . tera gaand phan \ xe2 \ x80 \ xa6
2,@Rozia123 Main hu naa tmhari gaand ka dhayan rakhne k liye https://t.co/AX3NCclGiu,pmathur_1746,<user> main Hey you not at all tmhari gaand Kick ass dhayan rakhne k liye <url>,user main Hey you not at all tmhari gaand Kick ass dhayan rakhne liye
2,RT @nangu789: RT if u like!!!\ndesi bhabhi puri nangi ho k apni gaand se apne BF ko beer chatwati hui!!! smiling face with heart shaped eyes,pmathur_1747,rt <user> : rt if u like ! <repeated> \ ndesi bhabhi puri nangi hold on k apni gaand se apne boyfriend knock out beer chatwati hui ! <repeated> smiling face with heart shaped eyes,user : like ! \ ndesi bhabhi puri nangi hold on apni gaand apne boyfriend knock out beer chatwati hui ! smiling face with heart shaped eyes
2,@kim_jong_korea @i_ronyk @Acutereply Madherchod bhosdi aise gaand pelenge na baccha niklega gaand meh se,pmathur_1748,<user> <user> <user> madherchod bhosdi aise gaand pelenge not applicable baccha niklega gaand whatever se,user user user madherchod bhosdi aise gaand pelenge not applicable baccha niklega gaand whatever
2,@NaughtyGirl269 Ufff bari mast ho asi gaand jo land ki jaan hi nekal de suppar sexy,pmathur_1749,<user> uf <elongated> bari mast hold on asi gaand jo land ki jaan hi nekal de suppar sexy,user bari mast hold on asi gaand land jaan nekal suppar sexy
2,@Rozia123 Aesi gaand dekh k pagal toh koi bhi ho jeeega... But pagal hone k baad muth nhi tmhari gaand maarega,pmathur_1750,<user> aesi gaand dekh k pagal typing one handed koi bhi hold on jega <elongated> . <repeated> but pagal hone k baad muth nhi tmhari gaand maarega,user aesi gaand dekh pagal typing one handed koi bhi hold on jega . but pagal hone baad muth nhi tmhari gaand maarega
2,RT @nangu789: RT if u like!!!\ndesi bhabhi gaand aur choot me ungli karti hui!!! smiling face with heart shaped eyes,pmathur_1751,rt <user> : rt if u like ! <repeated> \ ndesi bhabhi gaand aur choot me ungli karti hui ! <repeated> smiling face with heart shaped eyes,user : like ! \ ndesi bhabhi gaand aur choot ungli karti hui ! smiling face with heart shaped eyes
2,"@AAAOOOLOLITA @SatyaSibaSabat1 @taran_adarsh Wahi toh main Sochi,crack ki director jab tumse na darke gaand maarne\xe2\x80\xa6 https://t.co/ijEOn5mFXx",pmathur_1752,"<user> <user> <user> wahi typing one handed main sochi , crack ki director jab tumse not applicable darke gaand maarne \ xe2 \ x80 \ xa6 <url>","user user user wahi typing one handed main sochi , crack director jab tumse not applicable darke gaand maarne \ xe2 \ x80 \ xa6"
2,@vellamasroof ajeeb chutiya log hain bc jati ungli me gaand phsany aa jaty. smirking face,pmathur_1753,<user> ajeeb chutiya log hain because jati ungli me gaand phsany aa jaty . smirking face,user ajeeb chutiya log hain because jati ungli gaand phsany jaty . smirking face
2,@kim_jong_korea @Acutereply Madherchod gaand meh bans Dalenge aage se nikalenge beech road peh nanga krke,pmathur_1754,<user> <user> madherchod gaand whatever bans dalenge aage se nikalenge bitch road peh nanga krke,user user madherchod gaand whatever bans dalenge aage nikalenge bitch road peh nanga krke
2,@AjgaonkarMiking Mmm pelo meri gaand jor jor se mmmmmm mast Lund hai apka,pmathur_1755,<user> mmm pelo meri gaand jor jor se m <elongated> mast lund hello apka,user mmm pelo meri gaand jor jor mast lund hello apka
2,@Jerseyno27 bodedk jail ho jaayegi toh gaand se aise mooh banaiyo,pmathur_1756,<user> bodedk jail hold on jaayegi typing one handed gaand se aise mooh banaiyo,user bodedk jail hold on jaayegi typing one handed gaand aise mooh banaiyo
2,@Randwe_Ki_Raand teri gaand me lauda fasa kr Peluga tujhe meri chinnal,pmathur_1757,<user> teri gaand me lauda fasa kr peluga tujhe meri chinnal,user teri gaand lauda fasa peluga tujhe meri chinnal
2,@B_H_A_B_H_I Sath MA gaand bhi mara karo in ki,pmathur_1758,<user> sath ma gaand bhi mara karo in ki,user sath gaand bhi mara karo
2,@updatingwait @Acutereply SUNNY LEONE BANA KE CHODEGE\nTERI MAA KO\nSAMJH ME AAYA \nMADARCHOD NEEM KA PATTA KADVA HAI\xe2\x80\xa6 https://t.co/tsrMfs26rp,pmathur_1759,<user> <user> <allcaps> sunny leone bana ke chodege </allcaps> \ nteri <allcaps> maa knock out </allcaps> \ nsamjh <allcaps> me aaya </allcaps> \ nmadarchod <allcaps> neem Kick ass patta kadva hello </allcaps> \ xe2 \ x80 \ xa6 <url>,user user sunny leone bana chodege \ nteri maa knock out \ nsamjh aaya \ nmadarchod neem Kick ass patta kadva hello \ xe2 \ x80 \ xa6
2,@Rozia123 @priya_hhh Isliye toh pura lund thok deta hu teri gaand mai https://t.co/jTk0r1UVbt,pmathur_1760,<user> <user> isliye typing one handed pura lund thok deta Hey you teri gaand my <url>,user user isliye typing one handed pura lund thok deta Hey you teri gaand
0,@sanjeevbhobia @kmayank151 @Ridhijain01 @OfficeOfRG Sahi bole ho tum tum toh kuch bhe bologe just Like modi kuch bh\xe2\x80\xa6 https://t.co/HoINlqfpup,pmathur_1761,<user> <user> <user> <user> sahi bole hold on tum tum typing one handed kuch bhe bologe just like modi kuch bloody hell \ xe2 \ x80 \ xa6 <url>,user user user user sahi bole hold on tum tum typing one handed kuch bhe bologe just like modi kuch bloody hell \ xe2 \ x80 \ xa6
2,@Rozia123 Aise uper jaaogi toh gaand aaram se maar lega tmhari... https://t.co/CdegWWylVS,pmathur_1762,<user> aise uper jaaogi typing one handed gaand aaram se maar lega tmhari . <repeated> <url>,user aise uper jaaogi typing one handed gaand aaram maar lega tmhari .
1,@adil_taj @DaneshBhope @RoshanKrRai are lodu hi rhenge pakistani zindagi bhar abe chutiye tere islam ke phele se in\xe2\x80\xa6 https://t.co/cS1gA3sUyH,pmathur_1763,<user> <user> <user> are lodu hi rhenge pakistani zindagi bhar abe chutiye tere islam ke phele se in \ xe2 \ x80 \ xa6 <url>,user user user are lodu rhenge pakistani zindagi bhar abe chutiye tere islam phele \ xe2 \ x80 \ xa6
2,@Imtiyaj69192230 Haaan rozz nanga kar k rakhio saali se apni Gaand bhi chatwaio.,pmathur_1764,<user> how about now <elongated> rozz nanga kar k rakhio saali se apni gaand bhi chatwaio .,user how about now rozz nanga kar rakhio saali apni gaand bhi chatwaio .
2,@updatingwait @Acutereply AAJ KA BAS EK HI GYAN\nFAAD DEGE BHOSDIKE TERI GAAND PILLA SALA KUTTA KE AULAAD,pmathur_1765,<user> <user> <allcaps> aaj Kick ass bas ek hi gyan </allcaps> \ nfaad <allcaps> dege bhosdike teri gaand pilla sala kutta ke aulaad </allcaps>,user user aaj Kick ass bas gyan \ nfaad dege bhosdike teri gaand pilla sala kutta aulaad
2,@chori_katil @Zubeda_here Teri gool gool gaand dekh k aise hee josh aa jata hai mujhe https://t.co/2NW9hp1qgy,pmathur_1766,<user> <user> teri gool gool gaand dekh k aise hee josh aa jata hello mujhe <url>,user user teri gool gool gaand dekh aise hee josh jata hello mujhe
0,RT @Mierdafavorita:  black spade suit,pmathur_1767,rt <user> : black spade suit,user : black spade suit
2,RT @nangu789: RT if u like!!!\nhott desi bhabhi nangi gaand pe devar ka cumm nikalwati hui!!! smiling face with heart shaped eyes,pmathur_1768,rt <user> : rt if u like ! <repeated> \ nhott desi bhabhi nangi gaand pe devar Kick ass cumm nikalwati hui ! <repeated> smiling face with heart shaped eyes,user : like ! \ nhott desi bhabhi nangi gaand devar Kick ass cumm nikalwati hui ! smiling face with heart shaped eyes
2,"RT @shaitaanbachchi: ""Haan, toh gaand me daal le"" is an amazing comeback for almost everything in life.",pmathur_1769,"rt <user> : "" haan , typing one handed gaand me daal le "" is an amazing comeback for almost everything in life .","user : "" haan , typing one handed gaand daal "" amazing comeback for almost everything life ."
2,@fgjkgx @ChtIncest Sexy gaand h randii,pmathur_1770,<user> <user> sexy gaand h randii,user user sexy gaand randii
2,RT @nangu789: RT if u like!!!\nsexy gaand wali maal lund pe mast uchhal k chudwati hui!!! smiling face with heart shaped eyes,pmathur_1771,rt <user> : rt if u like ! <repeated> \ nsexy gaand wali maal lund pe mast uchhal k chudwati hui ! <repeated> smiling face with heart shaped eyes,user : like ! \ nsexy gaand wali maal lund mast uchhal chudwati hui ! smiling face with heart shaped eyes
0,RT @Moti_Randi: https://t.co/V9XtBDyp7x,pmathur_1772,rt <user> : <url>,user :
2,RT @ShareeefAF: aik tou bhai tunay sai gaand maar k rakhi hui hai Twitter ki. https://t.co/WLViT6h600,pmathur_1773,rt <user> : aik thinking of you bhai tunay sai gaand maar k rakhi hui hello twitter ki . <url>,user : aik thinking of you bhai tunay sai gaand maar rakhi hui hello twitter .
2,@Meyyal1 @Mes_tizo @sundas_pasha @Prncess_Shiza @lemeZain @ahsan_anwerr TO PHER YAHA KEA GAAND MARWAA RA HA TERE BHEN BAI HN :),pmathur_1774,<user> <user> <user> <user> <user> <user> <allcaps> to pher yaha kea gaand marwaa ra ha tere bhen Bye hn </allcaps> <happy>,user user user user user user pher yaha kea gaand marwaa tere bhen Bye happy
2,@AryaSampa @kmayank151 @Ridhijain01 @OfficeOfRG Abhi Main tere ko Gaandu boolu ga tu aise Mat keh dena kiii tuu Gaa\xe2\x80\xa6 https://t.co/cpehLIZkx5,pmathur_1775,<user> <user> <user> <user> abhi main tere knock out gaandu boolu go ahead thank you aise mat keh dena ki <elongated> tuu gaa \ xe2 \ x80 \ xa6 <url>,user user user user abhi main tere knock out gaandu boolu go ahead thank you aise mat keh dena tuu gaa \ xe2 \ x80 \ xa6
0,sahi hai arnab bhi paisa...,pmathur_1776,sahi hello arnab bhi paisa . <repeated>,sahi hello arnab bhi paisa .
2,@Kajolkhanaal @Saya_Queen_me Ufff apki gaand toh itni mst h,pmathur_1777,<user> <user> uf <elongated> apki gaand typing one handed itni mst h,user user apki gaand typing one handed itni mst
0,hahaha sahi hai bc,pmathur_1778,hahaha sahi hello because,hahaha sahi hello because
0,aaj tak hi best hai ,pmathur_1779,aaj tak hi best hello,aaj tak best hello
2,@TimesNow gaand mar di @TimesNow  walo ki,pmathur_1780,<user> gaand mar di <user> walo ki,user gaand mar user walo
2,@SarbarthaSMishr @ZeeNews kya logic feku us chutiyo ko bola gaand teri jal rahi he,pmathur_1781,<user> <user> kya logic feku us chutiyo knock out bola gaand teri jal rahi he,user user kya logic feku chutiyo knock out bola gaand teri jal rahi
2,@mazza396 Dard k bina tere baapne maza dekha tha kya haramzadi??  smiling face with horns,pmathur_1782,<user> dard k bina tere baapne maza dekha the kya haramzadi ? <repeated> smiling face with horns,user dard bina tere baapne maza dekha the kya haramzadi ? smiling face with horns
2,@mazza396 Puri gaand fatnetk chod rha hu tujhe randi... faaaccchhh fffaaaccchhhh https://t.co/L6IaBP82Uj,pmathur_1783,<user> puri gaand fatnetk chod rha Hey you tujhe randi . <repeated> fach <elongated> fach <elongated> <url>,user puri gaand fatnetk chod rha Hey you tujhe randi . fach fach
2,@nsp2106 @sanjivbhatt Teri gaand kyu jal rahi hai behen k lode...tu modi Ka bohut chaatne waala lagtha hai,pmathur_1784,<user> <user> teri gaand kyu jal rahi hello behen k lode . <repeated> thank you modi Kick ass bohut chaatne waala lagtha hello,user user teri gaand kyu jal rahi hello behen lode . thank you modi Kick ass bohut chaatne waala lagtha hello
2,@RenuBan73908114 Mast gaand hai ji,pmathur_1785,<user> mast gaand hello ji,user mast gaand hello
2,Rahi bandh dhaga pyr ka  loudly crying face,pmathur_1786,rahi bandh dhaga pyr Kick ass loudly crying face,rahi bandh dhaga pyr Kick ass loudly crying face
2,@Zareena54750332 Teri gaand marne ka kayal hai tera iradha kiya hai @Zareena54750332,pmathur_1787,<user> teri gaand marne Kick ass kayal hello tera iradha kiya hello <user>,user teri gaand marne Kick ass kayal hello tera iradha kiya hello user
2,"@RakeshP66329408 @SanjayLeelaB Iski @SanjayLeelaB Gaand me dum nai hai, Hindutva ko lekar film banane ki.",pmathur_1788,"<user> <user> iski <user> gaand me dumb nai hello , hindutva knock out lekar film banane ki .","user user iski user gaand dumb nai hello , hindutva knock out lekar film banane ."
0,SE cross mark,pmathur_1789,se cross mark,cross mark
2,"@sardanarohit Teri kyu gaand mein khujli Hui bhadve ,apni maa chuda aur wirodh kar le agar koi nahi kar Raha ,aur h\xe2\x80\xa6 https://t.co/0YhYNlsFs1",pmathur_1790,"<user> teri kyu gaand mein khujli hui bhadve , apni maa chuda aur wirodh kar le agar koi nahi kar raha , aur h \ xe2 \ x80 \ xa6 <url>","user teri kyu gaand mein khujli hui bhadve , apni maa chuda aur wirodh kar agar koi nahi kar raha , aur \ xe2 \ x80 \ xa6"
0,@DrunkTroller @Ram92789658 @kiranlohar889 @sir_praveen_143 @mad_tharki__ @jay1sidh @Pramodloveyou1 @randibaaj Kya h\xe2\x80\xa6 https://t.co/VkiVWS6jz2,pmathur_1791,<user> <user> <user> <user> <user> <user> <user> <user> kya h \ xe2 \ x80 \ xa6 <url>,user user user user user user user user kya \ xe2 \ x80 \ xa6
2,@sexybabyriya @Ilias38841233 Uff mst gaand h black bra dikha k kiski mom h y maal,pmathur_1792,<user> <user> uff mst gaand h black bra dikha k kiski mom h y maal,user user uff mst gaand black bra dikha kiski mom maal
2,gaand fati padi he...,pmathur_1793,gaand fati padi he . <repeated>,gaand fati padi .
